団体コード,都道府県名,市区町村名,ふりがな,URL,ハイパーリンク,人口,人口分布,リニューアル日,ＣＭＳ,参考デザイン,トップページ,ベースカラー,グローバルメニュー,種別,備考
303836,和歌山県,由良町,ゆらちょう,http://www.town.yura.wakayama.jp/,http://www.town.yura.wakayama.jp/,"5,134",5千人～1万人,,JoruriCMS,,,,,,
303909,和歌山県,印南町,いなみちょう,https://www.town.wakayama-inami.lg.jp/,https://www.town.wakayama-inami.lg.jp/,"7,670",5千人～1万人,2022/11/1,UDFace,,,,,,
303917,和歌山県,みなべ町,みなべちょう,https://www.town.minabe.lg.jp/,https://www.town.minabe.lg.jp/,"11,648",1万人～3万人,2024/3/7,CMSKIT,,,,,,
303925,和歌山県,日高川町,ひだかがわちょう,https://www.town.hidakagawa.lg.jp/,https://www.town.hidakagawa.lg.jp/,"9,137",5千人～1万人,2023/3/15,CMSKIT,,,,,,
304018,和歌山県,白浜町,しらはまちょう,https://www.town.shirahama.wakayama.jp/,https://www.town.shirahama.wakayama.jp/,"19,715",1万人～3万人,2024/4/1,SmartCMS,,,,,,
304042,和歌山県,上富田町,かみとんだちょう,http://www.town.kamitonda.lg.jp/,http://www.town.kamitonda.lg.jp/,"15,652",1万人～3万人,,,,,,,,
304069,和歌山県,すさみ町,すさみちょう,http://www.town.susami.lg.jp/,http://www.town.susami.lg.jp/,"3,578",1千人～5千人,2025/2/1,CMSKIT,,,,,,
304212,和歌山県,那智勝浦町,なちかつうらちょう,https://www.town.nachikatsuura.wakayama.jp/,https://www.town.nachikatsuura.wakayama.jp/,"13,626",1万人～3万人,,WMS（ウェブマネージメントシステム）,,,,,,
304221,和歌山県,太地町,たいじちょう,https://www.town.taiji.wakayama.jp/,https://www.town.taiji.wakayama.jp/,"2,829",1千人～5千人,,,,,,,,
304247,和歌山県,古座川町,こざがわちょう,http://www.town.kozagawa.wakayama.jp/,http://www.town.kozagawa.wakayama.jp/,"2,337",1千人～5千人,,,,,,,,
304271,和歌山県,北山村,きたやまむら,https://www.vill.kitayama.wakayama.jp/,https://www.vill.kitayama.wakayama.jp/,394,1千人未満,,,,,,,,
304280,和歌山県,串本町,くしもとちょう,https://www.town.kushimoto.wakayama.jp/,https://www.town.kushimoto.wakayama.jp/,"14,217",1万人～3万人,,,,,,,,
310000,鳥取県,鳥取県,とっとりけん,https://www.pref.tottori.lg.jp/,https://www.pref.tottori.lg.jp/,"534,698",50万人～100万人,,i-SITE PORTAL,,,,,都道府県,
312011,鳥取県,鳥取市,とっとりし,https://www.city.tottori.lg.jp/,https://www.city.tottori.lg.jp/,"179,470",10万人～20万人,2026/3/17,i-CityPortal,,,,,中核市,
312029,鳥取県,米子市,よなごし,https://www.city.yonago.lg.jp/,https://www.city.yonago.lg.jp/,"143,587",10万人～20万人,,i-SITE PORTAL,,,,,,
312037,鳥取県,倉吉市,くらよしし,https://www.city.kurayoshi.lg.jp/,https://www.city.kurayoshi.lg.jp/,"43,854",3万人～5万人,2024/4/1,i-SITE PORTAL,,,,,,
312045,鳥取県,境港市,さかいみなとし,https://www.city.sakaiminato.lg.jp/,https://www.city.sakaiminato.lg.jp/,"32,104",3万人～5万人,,,,,,,,
313025,鳥取県,岩美町,いわみちょう,https://www.iwami.gr.jp/,https://www.iwami.gr.jp/,"10,762",1万人～3万人,,,,,,,,
313254,鳥取県,若桜町,わかさちょう,https://www.town.wakasa.tottori.jp/,https://www.town.wakasa.tottori.jp/,"2,729",1千人～5千人,2023/3/31,SmartCMS,,,,,,
313289,鳥取県,智頭町,ちづちょう,https://www1.town.chizu.tottori.jp/,https://www1.town.chizu.tottori.jp/,"6,172",5千人～1万人,,,,,,,,
313297,鳥取県,八頭町,やずちょう,https://www.town.yazu.tottori.jp/,https://www.town.yazu.tottori.jp/,"15,696",1万人～3万人,2023/3/23,NetCrew,,,,,,
313645,鳥取県,三朝町,みささちょう,https://www.town.misasa.tottori.jp/,https://www.town.misasa.tottori.jp/,"5,853",5千人～1万人,,,,,,,,
313700,鳥取県,湯梨浜町,ゆりはまちょう,https://www.yurihama.jp/,https://www.yurihama.jp/,"16,244",1万人～3万人,,NetCrew,,,,,,
313718,鳥取県,琴浦町,ことうらちょう,https://www.town.kotoura.tottori.jp/,https://www.town.kotoura.tottori.jp/,"15,892",1万人～3万人,,JoruriCMS,,,,,,
313726,鳥取県,北栄町,ほくえいちょう,https://www.e-hokuei.net/,https://www.e-hokuei.net/,"14,222",1万人～3万人,2026/4/1,i-SITE PORTAL,,,,,,
313840,鳥取県,日吉津村,ひえづそん,https://www.hiezu.jp/,https://www.hiezu.jp/,"3,590",1千人～5千人,2026/3/31,JSM（ジャプロサイトメーカー）,,,,,,
313866,鳥取県,大山町,だいせんちょう,https://www.daisen.jp/,https://www.daisen.jp/,"14,900",1万人～3万人,2020/4/1,JSM（ジャプロサイトメーカー）,,,,,,
313891,鳥取県,南部町,なんぶちょう,https://www.town.nanbu.tottori.jp/,https://www.town.nanbu.tottori.jp/,"10,164",1万人～3万人,2024/3/21,NetCrew,,エントランス,緑,標準（テキスト）,,
313904,鳥取県,伯耆町,ほうきちょう,https://www.houki-town.jp/,https://www.houki-town.jp/,"10,253",1万人～3万人,,JSM（ジャプロサイトメーカー）,,,,,,
314013,鳥取県,日南町,にちなんちょう,https://www.town.nichinan.lg.jp/,https://www.town.nichinan.lg.jp/,"3,980",1千人～5千人,2021/4/1,SmartCMS,,,,,,
314021,鳥取県,日野町,ひのちょう,https://www.town.hino.tottori.jp/,https://www.town.hino.tottori.jp/,"2,720",1千人～5千人,,,,,,,,
314030,鳥取県,江府町,こうふちょう,https://www.town-kofu.jp/,https://www.town-kofu.jp/,"2,506",1千人～5千人,,JSM（ジャプロサイトメーカー）,,,,,,
320005,島根県,島根県,しまねけん,https://www.pref.shimane.lg.jp/,https://www.pref.shimane.lg.jp/,"641,037",50万人～100万人,,,,,,,,
322016,島根県,松江市,まつえし,https://www.city.matsue.lg.jp/,https://www.city.matsue.lg.jp/,"194,093",10万人～20万人,2023/2/1,SmartCMS,,,,,中核市,
322024,島根県,浜田市,はまだし,https://www.city.hamada.shimane.jp/,https://www.city.hamada.shimane.jp/,"49,019",3万人～5万人,,,,,,,,
322032,島根県,出雲市,いずもし,https://www.city.izumo.shimane.jp/,https://www.city.izumo.shimane.jp/,"168,170",10万人～20万人,,,,,,,,
322041,島根県,益田市,ますだし,https://www.city.masuda.lg.jp/,https://www.city.masuda.lg.jp/,"43,232",3万人～5万人,2022/2/15,SmartCMS,,,,,,
322059,島根県,大田市,おおだし,https://www.city.oda.lg.jp/,https://www.city.oda.lg.jp/,"31,730",3万人～5万人,,,,,,,,
322067,島根県,安来市,やすぎし,https://www.city.yasugi.shimane.jp/,https://www.city.yasugi.shimane.jp/,"35,618",3万人～5万人,,,,,,,,
322075,島根県,江津市,ごうつし,https://www.city.gotsu.lg.jp/,https://www.city.gotsu.lg.jp/,"21,326",1万人～3万人,,,,,,,,
322091,島根県,雲南市,うんなんし,https://www.city.unnan.shimane.jp/,https://www.city.unnan.shimane.jp/,"34,846",3万人～5万人,,CMSKIT,,,,,,
323438,島根県,奥出雲町,おくいずもちょう,https://www.town.okuizumo.shimane.jp/,https://www.town.okuizumo.shimane.jp/,"11,224",1万人～3万人,,,,,,,,
323861,島根県,飯南町,いいなんちょう,https://www.iinan.jp/,https://www.iinan.jp/,"4,436",1千人～5千人,2022/3/24,NetCrew,,,,,,
324418,島根県,川本町,かわもとまち,https://www.town.shimane-kawamoto.lg.jp/,https://www.town.shimane-kawamoto.lg.jp/,"3,005",1千人～5千人,,,,,,,,
324485,島根県,美郷町,みさとちょう,https://www.town.shimane-misato.lg.jp/,https://www.town.shimane-misato.lg.jp/,"4,104",1千人～5千人,,,,,,,,
324493,島根県,邑南町,おおなんちょう,https://www.town.ohnan.lg.jp/,https://www.town.ohnan.lg.jp/,"9,631",5千人～1万人,,,,,,,,
325015,島根県,津和野町,つわのちょう,https://www.town.tsuwano.lg.jp/,https://www.town.tsuwano.lg.jp/,"6,525",5千人～1万人,2026/11/30,i-CityPortal,,,,,,
325058,島根県,吉賀町,よしかちょう,https://www.town.yoshika.lg.jp/,https://www.town.yoshika.lg.jp/,"5,513",5千人～1万人,,,,,,,,
325252,島根県,海士町,あまちょう,http://www.town.ama.shimane.jp/,http://www.town.ama.shimane.jp/,"2,196",1千人～5千人,,,,,,,,
325261,島根県,西ノ島町,にしのしまちょう,https://www.town.nishinoshima.shimane.jp/,https://www.town.nishinoshima.shimane.jp/,"2,529",1千人～5千人,,,,,,,,
325279,島根県,知夫村,ちぶむら,http://www.vill.chibu.lg.jp/,http://www.vill.chibu.lg.jp/,587,1千人未満,,,,,,,,
325287,島根県,隠岐の島町,おきのしまちょう,https://www.town.okinoshima.shimane.jp/,https://www.town.okinoshima.shimane.jp/,"13,253",1万人～3万人,2026/2/27,SmartCMS,,トップページ,水色,標準（テキスト）,,
330001,岡山県,岡山県,おかやまけん,https://www.pref.okayama.jp/,https://www.pref.okayama.jp/,"1,815,987",100万人以上,,NetCrew,,,,,都道府県,
331007,岡山県,岡山市,おかやまし,https://www.city.okayama.jp/,https://www.city.okayama.jp/,"683,166",50万人～100万人,2024/9/3,UDFace,,,,,政令指定都市,
332020,岡山県,倉敷市,くらしきし,https://www.city.kurashiki.okayama.jp/,https://www.city.kurashiki.okayama.jp/,"468,096",20万人～50万人,2025/3/5,TsuNaGo,,,,,中核市,
332038,岡山県,津山市,つやまし,https://www.city.tsuyama.lg.jp/,https://www.city.tsuyama.lg.jp/,"95,094",5万人～10万人,2024/11/18,スマートシティプラットフォーム（都市OS),,,,,,
332046,岡山県,玉野市,たまのし,https://www.city.tamano.lg.jp/,https://www.city.tamano.lg.jp/,"54,168",5万人～10万人,,,,,,,,
332054,岡山県,笠岡市,かさおかし,https://www.city.kasaoka.okayama.jp/,https://www.city.kasaoka.okayama.jp/,"43,966",3万人～5万人,,,,,,,,
332071,岡山県,井原市,いばらし,https://www.city.ibara.okayama.jp/,https://www.city.ibara.okayama.jp/,"36,737",3万人～5万人,2024/4/23,NetCrew,,,,,,
332089,岡山県,総社市,そうじやし,https://www.city.soja.okayama.jp/,https://www.city.soja.okayama.jp/,"67,943",5万人～10万人,2026/2/25,NetCrew,,トップページ,緑,標準（テキスト）,,
332097,岡山県,高梁市,たかはしし,https://www.city.takahashi.lg.jp/,https://www.city.takahashi.lg.jp/,"25,928",1万人～3万人,2023/4/1,NetCrew,,,,,,
332101,岡山県,新見市,にいみし,https://www.city.niimi.okayama.jp/,https://www.city.niimi.okayama.jp/,"26,274",1万人～3万人,,,,,,,,
332119,岡山県,備前市,びぜんし,https://www.city.bizen.okayama.jp/,https://www.city.bizen.okayama.jp/,"30,621",3万人～5万人,,,,,,,,
332127,岡山県,瀬戸内市,せとうちし,https://www.city.setouchi.lg.jp/,https://www.city.setouchi.lg.jp/,"35,780",3万人～5万人,2021/3/23,NetCrew,,,,,,
332135,岡山県,赤磐市,あかいわし,https://www.city.akaiwa.lg.jp/,https://www.city.akaiwa.lg.jp/,"42,407",3万人～5万人,2018/3/1,SmartCMS,,,,,,
332143,岡山県,真庭市,まにわし,https://www.city.maniwa.lg.jp/,https://www.city.maniwa.lg.jp/,"41,267",3万人～5万人,,,,,,,,
332151,岡山県,美作市,みまさかし,https://www.city.mimasaka.lg.jp/,https://www.city.mimasaka.lg.jp/,"24,940",1万人～3万人,2023/4/5,SmartCMS,,,,,,
332160,岡山県,浅口市,あさくちし,https://www.city.asakuchi.lg.jp/,https://www.city.asakuchi.lg.jp/,"32,585",3万人～5万人,2024/3/26,NetCrew,,,,,,
333468,岡山県,和気町,わけちょう,https://www.town.wake.lg.jp/,https://www.town.wake.lg.jp/,"12,831",1万人～3万人,2024/3/18,SmartCMS,,,,,,
334235,岡山県,早島町,はやしまちょう,https://www.town.hayashima.lg.jp/,https://www.town.hayashima.lg.jp/,"12,667",1万人～3万人,2023/3/1,SmartCMS,,,,,,
334456,岡山県,里庄町,さとしょうちょう,https://www.town.satosho.okayama.jp/,https://www.town.satosho.okayama.jp/,"10,861",1万人～3万人,,,,,,,,
334618,岡山県,矢掛町,やかげちょう,http://www.town.yakage.okayama.jp/,http://www.town.yakage.okayama.jp/,"12,870",1万人～3万人,,,,,,,,
335860,岡山県,新庄村,しんじようそん,http://www.vill.shinjo.okayama.jp/,http://www.vill.shinjo.okayama.jp/,814,1千人未満,,,,,,,,
336068,岡山県,鏡野町,かがみのちょう,https://www.town.kagamino.lg.jp/,https://www.town.kagamino.lg.jp/,"12,116",1万人～3万人,2024/3/28,NetCrew,,,,,,
336220,岡山県,勝央町,しょうおうちょう,http://www.town.shoo.lg.jp/,http://www.town.shoo.lg.jp/,"10,723",1万人～3万人,,,,,,,,
336238,岡山県,奈義町,なぎちょう,https://www.town.nagi.okayama.jp/,https://www.town.nagi.okayama.jp/,"5,666",5千人～1万人,,,,,,,,
336432,岡山県,西粟倉村,にしあわくらそん,https://www.vill.nishiawakura.okayama.jp/,https://www.vill.nishiawakura.okayama.jp/,"1,333",1千人～5千人,,WordPress,,,,,,
336637,岡山県,久米南町,くめなんちょう,https://www.town.kumenan.lg.jp/,https://www.town.kumenan.lg.jp/,"4,368",1千人～5千人,,,,,,,,
336661,岡山県,美咲町,みさきちょう,https://www.town.misaki.okayama.jp/,https://www.town.misaki.okayama.jp/,"12,683",1万人～3万人,2026/3/2,SmartCMS,〇,トップページ,黄,標準（テキスト）,,
336815,岡山県,吉備中央町,きびちゅうおうちょう,https://www.town.kibichuo.lg.jp/,https://www.town.kibichuo.lg.jp/,"10,083",1万人～3万人,,,,,,,,
340006,広島県,広島県,ひろしまけん,https://www.pref.hiroshima.lg.jp/,https://www.pref.hiroshima.lg.jp/,"2,689,518",100万人以上,2018/3/1,NetCrew,,,,,都道府県,
341002,広島県,広島市,ひろしまし,https://www.city.hiroshima.lg.jp/,https://www.city.hiroshima.lg.jp/,"1,157,127",100万人以上,2025/2/26,TsuNaGo,〇,トップページ,青,特殊形式,政令指定都市,
342025,広島県,呉市,くれし,https://www.city.kure.lg.jp/,https://www.city.kure.lg.jp/,"201,747",20万人～50万人,2016/2/10,NetCrew,,,,,中核市,
342033,広島県,竹原市,たけはらし,https://www.city.takehara.lg.jp/,https://www.city.takehara.lg.jp/,"22,744",1万人～3万人,2022/1/14,SmartCMS,,,,,,
342041,広島県,三原市,みはらし,https://www.city.mihara.hiroshima.jp/,https://www.city.mihara.hiroshima.jp/,"85,509",5万人～10万人,,,,,,,,
342050,広島県,尾道市,おのみちし,https://www.city.onomichi.hiroshima.jp/,https://www.city.onomichi.hiroshima.jp/,"124,641",10万人～20万人,,,,,,,,
342076,広島県,福山市,ふくやまし,https://www.city.fukuyama.hiroshima.jp/,https://www.city.fukuyama.hiroshima.jp/,"447,298",20万人～50万人,,,,,,,中核市,
342084,広島県,府中市,ふちゅうし,https://www.city.fuchu.hiroshima.jp/,https://www.city.fuchu.hiroshima.jp/,"35,154",3万人～5万人,,,,,,,,
342092,広島県,三次市,みよしし,https://www.city.miyoshi.hiroshima.jp/,https://www.city.miyoshi.hiroshima.jp/,"47,978",3万人～5万人,2022/1/26,NetCrew,,,,,,
342106,広島県,庄原市,しょうばらし,https://www.city.shobara.hiroshima.jp/,https://www.city.shobara.hiroshima.jp/,"31,475",3万人～5万人,,,,,,,,
342114,広島県,大竹市,おおたけし,https://www.city.otake.hiroshima.jp/,https://www.city.otake.hiroshima.jp/,"25,320",1万人～3万人,,,,,,,,
342122,広島県,東広島市,ひがしひろしまし,https://www.city.higashihiroshima.lg.jp/,https://www.city.higashihiroshima.lg.jp/,"181,738",10万人～20万人,,,,,,,,
342131,広島県,廿日市市,はつかいちし,https://www.city.hatsukaichi.hiroshima.jp/,https://www.city.hatsukaichi.hiroshima.jp/,"114,387",10万人～20万人,,,,,,,,
342149,広島県,安芸高田市,あきたかたし,https://www.akitakata.jp/,https://www.akitakata.jp/,"25,538",1万人～3万人,2024/4/1,JSM（ジャプロサイトメーカー）,,,,,,
342157,広島県,江田島市,えたじまし,https://www.city.etajima.hiroshima.jp/,https://www.city.etajima.hiroshima.jp/,"20,118",1万人～3万人,,,,,,,,
343021,広島県,府中町,ふちゅうちょう,https://www.town.fuchu.hiroshima.jp/,https://www.town.fuchu.hiroshima.jp/,"51,948",5万人～10万人,,,,,,,,
343048,広島県,海田町,かいたちょう,https://www.town.kaita.lg.jp/,https://www.town.kaita.lg.jp/,"29,921",1万人～3万人,,,,,,,,
343072,広島県,熊野町,くまのちょう,https://www.town.kumano.hiroshima.jp/,https://www.town.kumano.hiroshima.jp/,"23,278",1万人～3万人,2026/3/31,i-CityPortal,,,,,,
343099,広島県,坂町,さかちょう,https://www.town.saka.lg.jp/,https://www.town.saka.lg.jp/,"12,461",1万人～3万人,2022/7/29,WordPress,,,,,,
343684,広島県,安芸太田町,あきおおたちょう,https://www.akiota.jp/,https://www.akiota.jp/,"5,479",5千人～1万人,2021/11/1,NetCrew,,,,,,
343692,広島県,北広島町,きたひろしまちょう,https://www.town.kitahiroshima.lg.jp/,https://www.town.kitahiroshima.lg.jp/,"16,585",1万人～3万人,,,,,,,,
344311,広島県,大崎上島町,おおさきかみじまちょう,https://www.town.osakikamijima.hiroshima.jp/,https://www.town.osakikamijima.hiroshima.jp/,"6,689",5千人～1万人,,,,,,,,
344621,広島県,世羅町,せらちょう,https://www.town.sera.hiroshima.jp/,https://www.town.sera.hiroshima.jp/,"14,497",1万人～3万人,2021/4/1,NetCrew,,,,,,
345458,広島県,神石高原町,じんせきこうげんちょう,https://www.jinsekigun.jp/,https://www.jinsekigun.jp/,"7,886",5千人～1万人,2025/6/1,不明,〇,エントランス,青,標準（アイコン）,,
350001,山口県,山口県,やまぐちけん,https://www.pref.yamaguchi.lg.jp/,https://www.pref.yamaguchi.lg.jp/,"1,290,794",100万人以上,2022/3/31,NetCrew,,,,,都道府県,
352012,山口県,下関市,しものせきし,https://www.city.shimonoseki.lg.jp/,https://www.city.shimonoseki.lg.jp/,"242,081",20万人～50万人,2022/3/15,NetCrew,,,,,中核市,
352021,山口県,宇部市,うべし,https://www.city.ube.yamaguchi.jp/,https://www.city.ube.yamaguchi.jp/,"156,216",10万人～20万人,,,,,,,,
352039,山口県,山口市,やまぐちし,https://www.city.yamaguchi.lg.jp/,https://www.city.yamaguchi.lg.jp/,"185,294",10万人～20万人,,,,,,,,
352047,山口県,萩市,はぎし,https://www.city.hagi.lg.jp/,https://www.city.hagi.lg.jp/,"42,232",3万人～5万人,,,,,,,,
352063,山口県,防府市,ほうふし,https://www.city.hofu.yamaguchi.jp/,https://www.city.hofu.yamaguchi.jp/,"112,010",10万人～20万人,2025/12/24,NetCrew,,トップページ,水色,,,
352071,山口県,下松市,くだまつし,https://www.city.kudamatsu.lg.jp/,https://www.city.kudamatsu.lg.jp/,"56,102",5万人～10万人,,,,,,,,
352080,山口県,岩国市,いわくにし,https://www.city.iwakuni.lg.jp/,https://www.city.iwakuni.lg.jp/,"124,461",10万人～20万人,,,,,,,,
352101,山口県,光市,ひかりし,https://www.city.hikari.lg.jp/,https://www.city.hikari.lg.jp/,"48,330",3万人～5万人,2020/3/2,SmartCMS,,,,,,
352110,山口県,長門市,ながとし,https://www.city.nagato.yamaguchi.jp/,https://www.city.nagato.yamaguchi.jp/,"30,404",3万人～5万人,2023/2/28,NetCrew,,,,,,
352128,山口県,柳井市,やないし,https://www.city-yanai.jp/,https://www.city-yanai.jp/,"29,408",1万人～3万人,,,,,,,,
352136,山口県,美祢市,みねし,https://www2.city.mine.lg.jp/,https://www2.city.mine.lg.jp/,"21,227",1万人～3万人,,,,,,,,
352152,山口県,周南市,しゅうなんし,https://www.city.shunan.lg.jp/,https://www.city.shunan.lg.jp/,"134,534",10万人～20万人,,,,,,,,
352161,山口県,山陽小野田市,さんようおのだし,https://www.city.sanyo-onoda.lg.jp/,https://www.city.sanyo-onoda.lg.jp/,"58,624",5万人～10万人,,,,,,,,
353051,山口県,周防大島町,すおうおおしまちょう,https://www.town.suo-oshima.lg.jp/,https://www.town.suo-oshima.lg.jp/,"13,779",1万人～3万人,2024/2/27,NetCrew,,トップページ,カラフル,標準（テキスト）,,
353213,山口県,和木町,わきちょう,https://www.town.waki.lg.jp/,https://www.town.waki.lg.jp/,"5,754",5千人～1万人,,,,,,,,
353418,山口県,上関町,かみのせきちょう,https://www.town.kaminoseki.lg.jp/,https://www.town.kaminoseki.lg.jp/,"2,264",1千人～5千人,,,,,,,,
353434,山口県,田布施町,たぶせちょう,https://www.town.tabuse.lg.jp/,https://www.town.tabuse.lg.jp/,"14,268",1万人～3万人,2025/3/31,NetCrew,,,,,,
353442,山口県,平生町,ひらおちょう,https://www.town.hirao.lg.jp/,https://www.town.hirao.lg.jp/,"10,808",1万人～3万人,2024/3/29,SmartCMS,,,,,,
355020,山口県,阿武町,あぶちょう,https://www.town.abu.lg.jp/,https://www.town.abu.lg.jp/,"2,998",1千人～5千人,,,,,,,,
360007,徳島県,徳島県,とくしまけん,https://www.pref.tokushima.lg.jp/,https://www.pref.tokushima.lg.jp/,"702,215",50万人～100万人,2017/11/20,BayBerry,,,,,都道府県,
362018,徳島県,徳島市,とくしまし,https://www.city.tokushima.tokushima.jp/,https://www.city.tokushima.tokushima.jp/,"244,335",20万人～50万人,2016/4/1,4Uweb/CMS,,,,,,
362026,徳島県,鳴門市,なるとし,https://www.city.naruto.tokushima.jp/,https://www.city.naruto.tokushima.jp/,"53,409",5万人～10万人,2026/3/16,JoruriCMS,,,,,,
362034,徳島県,小松島市,こまつしまし,https://www.city.komatsushima.lg.jp/,https://www.city.komatsushima.lg.jp/,"35,109",3万人～5万人,2017/3/22,SHIRASAGI,,,,,,
362042,徳島県,阿南市,あなんし,https://www.city.anan.tokushima.jp/,https://www.city.anan.tokushima.jp/,"68,573",5万人～10万人,2017/3/17,JoruriCMS,,,,,,
362051,徳島県,吉野川市,よしのがわし,https://www.city.yoshinogawa.lg.jp/,https://www.city.yoshinogawa.lg.jp/,"37,741",3万人～5万人,2022/12/15,JoruriCMS,,,,,,
362069,徳島県,阿波市,あわし,https://www.city.awa.lg.jp/,https://www.city.awa.lg.jp/,"34,250",3万人～5万人,2026/2/19,JoruriCMS,,,,,,
362077,徳島県,美馬市,みまし,https://www.city.mima.lg.jp/,https://www.city.mima.lg.jp/,"26,265",1万人～3万人,2022/3/1,SHIRASAGI,,,,,,
362085,徳島県,三好市,みよしし,https://www.miyoshi.i-tokushima.jp/,https://www.miyoshi.i-tokushima.jp/,"22,593",1万人～3万人,2017/3/27,SHIRASAGI,,,,,,
363014,徳島県,勝浦町,かつうらちょう,https://www.town.katsuura.lg.jp/,https://www.town.katsuura.lg.jp/,"4,657",1千人～5千人,2020/3/26,JoruriCMS,,,,,,
363022,徳島県,上勝町,かみかつちょう,http://www.kamikatsu.jp/,http://www.kamikatsu.jp/,"1,391",1千人～5千人,2017/3/24,JoruriCMS,,,,,,
363219,徳島県,佐那河内村,さなごうちそん,https://www.vill.sanagochi.lg.jp/,https://www.vill.sanagochi.lg.jp/,"2,129",1千人～5千人,2020/4/1,JoruriCMS,,,,,,
363413,徳島県,石井町,いしいちょう,https://www.town.ishii.lg.jp/,https://www.town.ishii.lg.jp/,"24,572",1万人～3万人,2019/1/9,JoruriCMS,,,,,,
363421,徳島県,神山町,かみやまちょう,https://www.town.kamiyama.lg.jp/,https://www.town.kamiyama.lg.jp/,"4,711",1千人～5千人,2026/1/21,JoruriCMS,,,,,,
363685,徳島県,那賀町,なかちょう,https://www.town.tokushima-naka.lg.jp/,https://www.town.tokushima-naka.lg.jp/,"7,251",5千人～1万人,2025/1/30,SmartCMS,,,,,,
363839,徳島県,牟岐町,むぎちょう,https://www.town.tokushima-mugi.lg.jp/,https://www.town.tokushima-mugi.lg.jp/,"3,548",1千人～5千人,2025/2/26,JoruriCMS,,,,,,
363871,徳島県,美波町,みなみちょう,https://www.town.minami.lg.jp/,https://www.town.minami.lg.jp/,"5,851",5千人～1万人,2020/2/27,SHIRASAGI,,,,,,
363880,徳島県,海陽町,かいようちょう,https://www.town.kaiyo.lg.jp/,https://www.town.kaiyo.lg.jp/,"8,194",5千人～1万人,2017/3/10,JoruriCMS,,,,,,
364011,徳島県,松茂町,まつしげちょう,https://www.town.matsushige.tokushima.jp/,https://www.town.matsushige.tokushima.jp/,"14,348",1万人～3万人,2017/3/15,JoruriCMS,,,,,,
364029,徳島県,北島町,きたじまちょう,https://www.town.kitajima.lg.jp/,https://www.town.kitajima.lg.jp/,"23,512",1万人～3万人,2014/10/1,SHIRASAGI,,,,,,
364037,徳島県,藍住町,あいずみちょう,https://www.town.aizumi.lg.jp/,https://www.town.aizumi.lg.jp/,"35,058",3万人～5万人,2017/3/15,JoruriCMS,,,,,,
364045,徳島県,板野町,いたのちょう,http://www.town.itano.tokushima.jp/,http://www.town.itano.tokushima.jp/,"12,741",1万人～3万人,,JoruriCMS,,,,,,
364053,徳島県,上板町,かみいたちょう,https://www.townkamiita.jp/,https://www.townkamiita.jp/,"11,114",1万人～3万人,2017/3/24,JoruriCMS,,,,,,
364681,徳島県,つるぎ町,つるぎちょう,https://www.town.tokushima-tsurugi.lg.jp/,https://www.town.tokushima-tsurugi.lg.jp/,"7,581",5千人～1万人,2025/3/14,SHIRASAGI,,,,,,
364894,徳島県,東みよし町,ひがしみよしちょう,https://www.town.higashimiyoshi.lg.jp/,https://www.town.higashimiyoshi.lg.jp/,"13,282",1万人～3万人,2017/3/16,SHIRASAGI,,,,,,
370002,香川県,香川県,かがわけん,https://www.pref.kagawa.lg.jp/,https://www.pref.kagawa.lg.jp/,"931,557",50万人～100万人,2021/1/1,CMS-8341,,,,,都道府県,
372013,香川県,高松市,たかまつし,https://www.city.takamatsu.kagawa.jp/,https://www.city.takamatsu.kagawa.jp/,"413,820",20万人～50万人,,,,,,,中核市,
372021,香川県,丸亀市,まるがめし,https://www.city.marugame.lg.jp/,https://www.city.marugame.lg.jp/,"108,632",10万人～20万人,2023/3/15,NetCrew,,,,,,
372030,香川県,坂出市,さかいでし,https://www.city.sakaide.lg.jp/,https://www.city.sakaide.lg.jp/,"48,976",3万人～5万人,,,,,,,,
372048,香川県,善通寺市,ぜんつうじし,https://www.city.zentsuji.kagawa.jp/,https://www.city.zentsuji.kagawa.jp/,"29,964",1万人～3万人,,,,,,,,
372056,香川県,観音寺市,かんおんじし,https://www.city.kanonji.kagawa.jp/,https://www.city.kanonji.kagawa.jp/,"55,780",5万人～10万人,2024/1/25,NetCrew,,,,,,
372064,香川県,さぬき市,さぬきし,https://www.city.sanuki.lg.jp/,https://www.city.sanuki.lg.jp/,"44,514",3万人～5万人,2026/2/2,SmartCMS,,トップページ,水色,標準（テキスト）,,
372072,香川県,東かがわ市,ひがしかがわし,https://www.higashikagawa.jp/,https://www.higashikagawa.jp/,"27,570",1万人～3万人,2022/3/31,SmartCMS,,,,,,
372081,香川県,三豊市,みとよし,https://www.city.mitoyo.lg.jp/,https://www.city.mitoyo.lg.jp/,"60,169",5万人～10万人,,SmartCMS,,,,,,
373222,香川県,土庄町,とのしょうちょう,https://www.town.tonosho.kagawa.jp/,https://www.town.tonosho.kagawa.jp/,"12,622",1万人～3万人,,,,,,,,
373249,香川県,小豆島町,しょうどしまちょう,https://www.town.shodoshima.lg.jp/,https://www.town.shodoshima.lg.jp/,"13,145",1万人～3万人,,SmartCMS,,,,,,
373419,香川県,三木町,みきちょう,https://www.town.miki.lg.jp/,https://www.town.miki.lg.jp/,"26,820",1万人～3万人,,,,,,,,
373648,香川県,直島町,なおしまちょう,https://www.town.naoshima.lg.jp/,https://www.town.naoshima.lg.jp/,"2,884",1千人～5千人,2024/3/28,MovableType,,,,,,
